"Building_ID","Address","Building_Type","Build_Year","Zip","State","City","Community_Name","Community_Number","Latitude","Longitude","Location"
"102568","639  W GRACE ST","Residential","1969-03-01","60613","CO","Crisman","LAKE VIEW","7","41.95402016","-87.6620278","(41.95402016, -87.6620278)"
"135740","211 221 W LAKE ST","Residential","1969-03-01","60606","CO","Crisman","LOOP","14","41.88232323","-87.63709616","(41.88232323, -87.63709616)"
"251701","1231 S Damen Ave","Commercial","1969-04-01","60608","CO","Crisman","NEAR WEST SIDE","15","41.86522856","-87.6759051","(41.86522856, -87.6759051)"
"172787","3420  S COTTAGE GROVE AVE","Residential","1969-03-01","60616","CO","Crisman","DOUGLAS","8","41.84550365","-87.63055693","(41.84550365, -87.63055693)"
"174294","351 W Hubbard St","Commercial","1969-03-01","60654","CO","Crisman","NEAR NORTH SIDE","42","41.88989324","-87.63757019","(41.88989324, -87.63757019)"
"172640","832 890 W 103RD ST","Commercial","1969-03-01","60643","CO","Crisman","WASHINGTON HEIGHTS","6","41.6981819","-87.66236671","(41.6981819, -87.66236671)"
"250027","300 N Central Park Ave","Municipal","1969-04-01","60624","CO","Crisman","EAST GARFIELD PARK","28","41.88626194","-87.7179624","(41.88626194, -87.7179624)"
"159739","4645 N Sherdian Rd","Municipal","1969-03-01","60640","CO","Crisman","UPTOWN","8","41.96665021","-87.65416917","(41.96665021, -87.65416917)"
"102093","551 555 N PINE AVE","Residential","1969-03-01","60644","CO","Crisman","AUSTIN","7","41.88039405","-87.75826967","(41.88039405, -87.75826967)"
"256546","7621 S Greenwood Ave","Commercial","1969-04-01","60619","CO","Crisman","Greater Grand Crossing","2","41.743965","-87.605245","(41.743965, -87.605245)"
"256539","210 N Carpenter St","Commercial","1969-04-01","60607","CO","Crisman","Near West Side","69","41.86387004","-87.64681941","(41.86387004, -87.64681941)"
"160425","850 N State St","Residential","1969-03-01","60610","CO","Crisman","NEAR NORTH SIDE","35","41.89836069","-87.62862299","(41.89836069, -87.62862299)"
"254056","520 N Halsted St","Residential","1969-04-01","60642","CO","Crisman","West Town","26","41.8998309","-87.65764","(41.8998309, -87.65764)"
"137292","321  N CENTRAL AVE","Commercial","1969-03-01","60644","CO","Crisman","AUSTIN","32","41.88039405","-87.75826967","(41.88039405, -87.75826967)"
"250014","2949 E 131st St","Municipal","1969-04-01","60633","CO","Crisman","HEGEWISCH","32","41.657316","-87.55272","(41.657316, -87.55272)"
"244318","210 S Des Plaines St","Residential","1969-04-01","60661","CO","Crisman","NEAR WEST SIDE","49","41.87894567","-87.64445559","(41.87894567, -87.64445559)"
"121355","1520 W North Ave","Commercial","1969-03-01","60642","CO","Crisman","WEST TOWN","43","41.91068845","-87.66598208","(41.91068845, -87.66598208)"
"251477","6420 S University Ave","Municipal","1969-04-01","60637","CO","Crisman","WOODLAWN","7","41.7784319","-87.59820292","(41.7784319, -87.59820292)"
"256884","633 S LASALLE ST","Residential","1969-04-01","60605","CO","Crisman","LOOP","32","41.869255","-87.626255","(41.869255, -87.626255)"
"175780","5020 5030 S WOODLAWN AVE","Residential","1969-03-01","60615","CO","Crisman","KENWOOD","6","41.80224043","-87.60332678","(41.80224043, -87.60332678)"
"119238","2520 N Narragansett Ave","Commercial","1969-03-01","60639","CO","Crisman","BELMONT CRAGIN","24","41.92591473","-87.78557198","(41.92591473, -87.78557198)"
"112300","5301  N DELPHIA AVE","Residential","1969-03-01","60656","CO","Crisman","OHARE","8","41.97087009","-87.79892589","(41.97087009, -87.79892589)"
"104931","4600 4616 N WINCHESTER AVE","Residential","1969-03-01","60640","CO","Crisman","LINCOLN SQUARE","38","41.97223008","-87.6645957","(41.97223008, -87.6645957)"
"251504","247 W 23rd Place","Municipal","1969-04-01","60616","CO","Crisman","ARMOUR SQUARE","2","41.84978233","-87.63387739","(41.84978233, -87.63387739)"
"115108","3825  N PINE GROVE AVE","Residential","1969-03-01","60613","CO","Crisman","LAKE VIEW","8","41.95402016","-87.6620278","(41.95402016, -87.6620278)"
"251774","1244 East 93rd Street","Residential","1969-04-01","60619","CO","Crisman","BURNSIDE","35","41.72509928","-87.65454095","(41.72509928, -87.65454095)"
"106014","211 213 E DELAWARE PL","Residential","1969-03-01","60611","CO","Crisman","NEAR NORTH SIDE","","41.89579275","-87.62247957","(41.89579275, -87.62247957)"
"158361","30 E Hubbard St","Residential","1969-03-01","60611","CO","Crisman","NEAR NORTH SIDE","39","41.89031643","-87.6276243","(41.89031643, -87.6276243)"
"251411","834 E 50th St","Municipal","1969-04-01","60615","CO","Crisman","KENWOOD","24","41.80456111","-87.60536156","(41.80456111, -87.60536156)"
"256897","1646 N HALSTED ST","Commercial","1969-04-01","60614","CO","Crisman","LINCOLN PARK","7","41.922465","-87.65477","(41.922465, -87.65477)"
"176020","1515 - 1531 E 53rd St","Commercial","1969-03-01","60615","CO","Crisman","HYDE PARK","28","41.7992525","-87.58844296","(41.7992525, -87.58844296)"
"253988","400 W Erie St","Commercial","1969-04-01","60654","CO","Crisman","Near North Side","46","41.8915802","-87.63784","(41.8915802, -87.63784)"
"175572","3525 W Peterson Ave","Commercial","1969-03-01","60659","CO","Crisman","NORTH PARK","17","41.99027368","-87.71702022","(41.99027368, -87.71702022)"
"156500","1579 N. Milwaukee Avenue","Commercial","1957-03-01","60622","IL","Rockbridge","WEST TOWN","24","41.91026112","-87.67674802","(41.91026112, -87.67674802)"
"132017","1300 1310 N DEARBORN ST","Commercial","1957-03-01","60610","IL","Rockbridge","NEAR NORTH SIDE","8","41.90614898","-87.63008406","(41.90614898, -87.63008406)"
"159287","901 903 S Ashland Ave","Residential","1957-03-01","60607","IL","Rockbridge","NEAR WEST SIDE","28","41.86976757","-87.66601375","(41.86976757, -87.66601375)"
"244449","30 40 E Huron St","Residential","1957-04-01","60611","IL","Rockbridge","NEAR NORTH SIDE","8","41.89549188","-87.62634029","(41.89549188, -87.62634029)"
"156900","6160 N CICERO AVE","Commercial","1957-03-01","60646","IL","Rockbridge","FOREST GLEN","12","41.99305112","-87.74836805","(41.99305112, -87.74836805)"
"147816","6101 6111 N CLARK ST","Residential","1957-03-01","60660","IL","Rockbridge","EDGEWATER","77","41.99090057","-87.66660744","(41.99090057, -87.66660744)"
"250018","1401 S Sacramento Dr","Municipal","1957-04-01","60623","IL","Rockbridge","NORTH LAWNDALE","29","41.8623929","-87.69974253","(41.8623929, -87.69974253)"
"253987","4900 N Marine Dr","Residential","1957-04-01","60640","IL","Rockbridge","Uptown","3","41.9726457","-87.66491","(41.9726457, -87.66491)"
"158405","250 S Wacker Dr","Commercial","1957-03-01","60606","IL","Rockbridge","LOOP","32","41.87843521","-87.63727562","(41.87843521, -87.63727562)"
"100372","2701 W 68th St","Commercial","1957-03-01","60629","IL","Rockbridge","CHICAGO LAWN","66","41.770003","-87.690841","(41.770003, -87.690841)"
"159418","3001 S King Dr","Residential","1957-03-01","60616","IL","Rockbridge","DOUGLAS","35","41.83920388","-87.61661637","(41.83920388, -87.61661637)"
"105454","530  W ARLINGTON PL","Residential","1957-03-01","60614","IL","Rockbridge","LINCOLN PARK","7","41.92201051","-87.65461957","(41.92201051, -87.65461957)"
"235438","5901 N SHERIDAN RD","Residential","1957-04-01","60660","IL","Rockbridge","EDGEWATER","77","41.98934226","-87.65478392","(41.98934226, -87.65478392)"
"101545","849 863 W BUENA AVE","Residential","1957-03-01","60613","IL","Rockbridge","UPTOWN","3","41.95402016","-87.6620278","(41.95402016, -87.6620278)"
"250022","1312 S Racine Ave","Municipal","1957-04-01","60608","IL","Rockbridge","NEAR WEST SIDE","28","41.86475039","-87.65742311","(41.86475039, -87.65742311)"
"251561","1707 W Morse Ave","Municipal","1957-04-01","60626","IL","Rockbridge","ROGERS PARK","1","42.00735706","-87.6727274","(42.00735706, -87.6727274)"
"172128","1609 - 1641 N LaSalle St","Commercial","1957-03-01","60614","IL","Rockbridge","LINCOLN PARK","7","41.91180513","-87.63261624","(41.91180513, -87.63261624)"
"255965","5430 N. Sheridan Rd.","Residential","1957-04-01","60640","IL","Rockbridge","EDGEWATER","77","41.96846","-87.65661","(41.96846, -87.65661)"
"157599","1530 S State St","Residential","1957-03-01","60605","IL","Rockbridge","NEAR SOUTH SIDE","33","41.86096129","-87.6280798","(41.86096129, -87.6280798)"
"172252","1550  S ALBANY AVE","Commercial","1957-03-01","60623","IL","Rockbridge","NORTH LAWNDALE","29","41.84725035","-87.71737883","(41.84725035, -87.71737883)"
"158841","6631 N Bosworth Ave","Municipal","1957-03-01","60626","IL","Rockbridge","ROGERS PARK","1","42.00281107","-87.66893497","(42.00281107, -87.66893497)"
"251667","9001 S Throop St","Municipal","1957-04-01","60620","IL","Rockbridge","WASHINGTON HEIGHTS","73","41.730334","-87.65556","(41.730334, -87.65556)"
"100429","875 N Michigan Ave","Commercial","1957-03-01","60611","IL","Rockbridge","NEAR NORTH SIDE","8","41.89880204","-87.62297591","(41.89880204, -87.62297591)"
"252267","801 S Wells St","Residential","1957-04-01","60607","IL","Rockbridge","LOOP","32","41.87175238","-87.6335235","(41.87175238, -87.6335235)"
"102705","65  E GOETHE ST","Residential","1957-03-01","60610","IL","Rockbridge","NEAR NORTH SIDE","8","41.9037528","-87.63558845","(41.9037528, -87.63558845)"
"174260","4753 N Broadway St","Commercial","1957-03-01","60640","IL","Rockbridge","UPTOWN","3","41.96873677","-87.65917186","(41.96873677, -87.65917186)"
"252320","1353 & 1357 S Blue Island Ave","Residential","1957-04-01","60608","IL","Rockbridge","NEAR WEST SIDE","28","41.86418499","-87.65572916","(41.86418499, -87.65572916)"
"103595","141 W Jackson Blvd","Commercial","1957-03-01","60604","IL","Rockbridge","LOOP","32","41.87750025","-87.63227855","(41.87750025, -87.63227855)"
"130218","2430 2458 W GEORGE ST","Commercial","1957-03-01","60618","IL","Rockbridge","AVONDALE","21","41.93399769","-87.68971091","(41.93399769, -87.68971091)"
"254226","525 W Oakdale Ave","Residential","1957-04-01","60657","IL","Rockbridge","Lake View","6","41.8842525","-87.63245","(41.8842525, -87.63245)"
"103689","404 W HARRISON ST","Commercial","1957-03-01","60607","IL","Rockbridge","NEAR WEST SIDE","28","41.87665199","-87.63815929","(41.87665199, -87.63815929)"
"252049","5811 - 5827 S Ellis Ave","Commercial","1957-04-01","60637","IL","Rockbridge","HYDE PARK","41","41.78898211","-87.6009439","(41.78898211, -87.6009439)"
"251677","3116 W Belden Ave","Municipal","1957-04-01","60647","IL","Rockbridge","LOGAN SQUARE","22","41.92353186","-87.70529839","(41.92353186, -87.70529839)"
"222707","1516 1518 S WABASH AVE","Residential","1957-04-01","60605","IL","Rockbridge","NEAR SOUTH SIDE","33","41.86158784","-87.62617691","(41.86158784, -87.62617691)"
"256815","2480 N MILWAUKEE AVE","Residential","1957-04-01","60647","IL","Rockbridge","Logan Square","22","41.921025","-87.691375","(41.921025, -87.691375)"
"156871","850 858 N LAKESHORE DR","Residential","1957-03-01","60611","IL","Rockbridge","NEAR NORTH SIDE","8","41.8981792","-87.61802939","(41.8981792, -87.61802939)"
"106112","732  W BITTERSWEET PL","Residential","1957-03-01","60613","IL","Rockbridge","UPTOWN","3","41.95402016","-87.6620278","(41.95402016, -87.6620278)"
"111157","3963  W BELMONT AVE","Residential","1957-03-01","60618","IL","Rockbridge","AVONDALE","21","41.94672055","-87.70319673","(41.94672055, -87.70319673)"
"254368","355 E ERIE ST","Commercial","1957-04-01","60611","IL","Rockbridge","Near North Side","8","41.89535128","-87.62272623","(41.89535128, -87.62272623)"
"166543","4501 W North Ave","Commercial","1957-03-01","60639","IL","Rockbridge","HUMBOLDT PARK","23","41.9096931","-87.73945998","(41.9096931, -87.73945998)"
"172064","4300  W FORD CITY DR","Residential","1957-03-01","60652","IL","Rockbridge","WEST LAWN","65","41.74592047","-87.71315983","(41.74592047, -87.71315983)"
"256769","2773 N HAMPDEN CT","Commercial","1957-04-01","60614","IL","Rockbridge","Lincoln Park","7","41.922465","-87.65477","(41.922465, -87.65477)"
"116408","3244  W 59TH ST","Commercial","1957-03-01","60629","IL","Rockbridge","GAGE PARK","63","41.77517105","-87.71389848","(41.77517105, -87.71389848)"
"237373","1 E Scott St","Residential","1957-04-01","60610","IL","Rockbridge","NEAR NORTH SIDE","8","41.90462486","-87.6282924","(41.90462486, -87.6282924)"
"254166","1001 1025 W Loyola Ave","Commercial","1957-04-01","60626","IL","Rockbridge","Rogers Park","1","42.0015891","-87.65674","(42.0015891, -87.65674)"
"101923","311 W Monroe","Commercial","1957-03-01","60606","IL","Rockbridge","LOOP","32","41.88030523","-87.63570062","(41.88030523, -87.63570062)"
"173488","8734 W Catalpa","Commercial","1957-03-01","60656","IL","Rockbridge","OHARE","76","41.979185","-87.844849","(41.979185, -87.844849)"
"250088","1750 W Peterson Ave","Municipal","1957-04-01","60660","IL","Rockbridge","EDGEWATER","77","41.99125997","-87.67384081","(41.99125997, -87.67384081)"
"251219","555 W Cornelia Ave","Residential","1957-04-01","60657","IL","Rockbridge","LAKE VIEW","6","41.94580944","-87.64408989","(41.94580944, -87.64408989)"
"148504","6000 6038 N CICERO AVE","Residential","1957-03-01","60646","IL","Rockbridge","FOREST GLEN","12","41.99946023","-87.77119606","(41.99946023, -87.77119606)"
"101940","5 S Wabash Ave","Commercial","1957-03-01","60603","IL","Rockbridge","LOOP","32","41.88185833","-87.62566994","(41.88185833, -87.62566994)"
"112638","1100 S Hamilton Ave","Commercial","1957-03-01","60612","IL","Rockbridge","NEAR WEST SIDE","28","41.867488","-87.680301","(41.867488, -87.680301)"
"100572","8131 S May St","Commercial","1957-03-01","60620","IL","Rockbridge","AUBURN GRESHAM","71","41.74538215","-87.65152078","(41.74538215, -87.65152078)"
"256827","6950 N Hiawatha Avenue","Commercial","1957-04-01","60646","IL","Rockbridge","","","41.99103","-87.741635","(41.99103, -87.741635)"
"101998","555 W Adams St","Commercial","1957-03-01","60661","IL","Rockbridge","NEAR WEST SIDE","28","41.87897953","-87.64154809","(41.87897953, -87.64154809)"
"116715","1801  S WABASH AVE","Residential","1957-03-01","60616","IL","Rockbridge","NEAR SOUTH SIDE","33","41.84550365","-87.63055693","(41.84550365, -87.63055693)"
"174167","660 676 W IRVING PARK RD","Residential","1957-03-01","60613","IL","Rockbridge","UPTOWN","3","41.95402016","-87.6620278","(41.95402016, -87.6620278)"
"159652","3500 N Lake Shore Dr","Residential","1957-03-01","60657","IL","Rockbridge","LAKE VIEW","6","41.94698509","-87.6424712","(41.94698509, -87.6424712)"
"160198","636 S Michigan Ave","Residential","1957-03-01","60605","IL","Rockbridge","LOOP","32","41.87333117","-87.62422947","(41.87333117, -87.62422947)"
"244613","240 E Illinois St","Residential","1957-04-01","60611","IL","Rockbridge","NEAR NORTH SIDE","8","41.89139925","-87.62079715","(41.89139925, -87.62079715)"
"141524","949  W MADISON","Residential","1957-03-01","60607","IL","Rockbridge","NEAR WEST SIDE","28","41.87399385","-87.651678","(41.87399385, -87.651678)"
"251907","1903 E 96th St","Municipal","1957-04-01","60617","IL","Rockbridge","SOUTH DEERING","51","41.7202868","-87.57768116","(41.7202868, -87.57768116)"
"101868","300 S Wacker Dr","Commercial","1957-03-01","60606","IL","Rockbridge","LOOP","32","41.87767066","-87.6371323","(41.87767066, -87.6371323)"
"100396","7740 S Western Ave","Commercial","1957-03-01","60620","IL","Rockbridge","ASHBURN","70","41.75293115","-87.68297148","(41.75293115, -87.68297148)"
"252249","4623 W Galdys Ave","Residential","1957-04-01","60644","IL","Rockbridge","AUSTIN","25","41.87595649","-87.7410259","(41.87595649, -87.7410259)"
"101356","3633 N California","Commercial","1957-03-01","60618","IL","Rockbridge","IRVING PARK","16","41.94809411","-87.69742569","(41.94809411, -87.69742569)"
"251665","1518 W Granville Ave","Municipal","1957-04-01","60660","IL","Rockbridge","EDGEWATER","77","41.99475547","-87.66823796","(41.99475547, -87.66823796)"
"251676","6110 N Fairfield Ave","Municipal","1957-04-01","60659","IL","Rockbridge","WEST RIDGE","2","41.99283931","-87.69864793","(41.99283931, -87.69864793)"
"251771","1333 N Kingsbury","Commercial","1957-04-01","60642","IL","Rockbridge","NEAR NORTH SIDE","8","41.9060185","-87.64946369","(41.9060185, -87.64946369)"
"256656","2600 North Kedzie Ave","Residential","1957-04-01","","IL","Rockbridge","","","41.88425","-87.63245","(41.88425, -87.63245)"
"251385","1630 W Barry Ave","Municipal","1957-04-01","60657","IL","Rockbridge","LAKE VIEW","6","41.93812946","-87.66982182","(41.93812946, -87.66982182)"
"256653","3212 West Diversey Ave","Residential","1957-04-01","","IL","Rockbridge","","","41.88425","-87.63245","(41.88425, -87.63245)"
"119071","1154 S Clark St","Commercial","1957-03-01","60605","IL","Rockbridge","LOOP","32","41.86825877","-87.63109732","(41.86825877, -87.63109732)"
"101826","8136 8142 S DREXEL AVE","Residential","1957-03-01","60619","IL","Rockbridge","CHATHAM","44","41.74401302","-87.60549928","(41.74401302, -87.60549928)"
"173774","2816 2828 N BURLING ST","Residential","1957-03-01","60657","IL","Rockbridge","LAKE VIEW","6","41.9398511","-87.65844752","(41.9398511, -87.65844752)"
"159639","2960 N Lake Shore Dr","Residential","1957-03-01","60657","IL","Rockbridge","LAKE VIEW","6","41.93596163","-87.63736893","(41.93596163, -87.63736893)"
"166122","1628 W Washington Blvd","Municipal","1957-03-01","60612","IL","Rockbridge","NEAR WEST SIDE","28","41.88332","-87.667592","(41.88332, -87.667592)"
"251297","1431 N Western Ave","Commercial","1957-04-01","60622","IL","Rockbridge","WEST TOWN","24","41.907693","-87.687079","(41.907693, -87.687079)"
"166264","525 S State St","Commercial","1957-03-01","60605","IL","Rockbridge","LOOP","32","41.8750023","-87.62716306","(41.8750023, -87.62716306)"
"251482","2410 S Leavitt St","Municipal","1957-04-01","60608","IL","Rockbridge","LOWER WEST SIDE","31","41.84795357","-87.68124049","(41.84795357, -87.68124049)"
"256437","3450 S State Street","Commercial","1957-04-01","60616","IL","Rockbridge","DOUGLAS","35","41.842325","-87.62715344","(41.842325, -87.62715344)"
"104267","912 932 W GORDON TER","Residential","1957-03-01","60613","IL","Rockbridge","UPTOWN","3","41.95402016","-87.6620278","(41.95402016, -87.6620278)"
"251764","544 W Oak St","Residential","1957-04-01","60610","IL","Rockbridge","NEAR NORTH SIDE","8","41.90045766","-87.64172846","(41.90045766, -87.64172846)"
"172765","820  S PARK TER","Residential","1957-03-01","60605","IL","Rockbridge","LOOP","32","41.86863212","-87.62730687","(41.86863212, -87.62730687)"
"251402","2306 W Maypole Ave","Municipal","1957-04-01","60612","IL","Rockbridge","NEAR WEST SIDE","28","41.88416052","-87.68478473","(41.88416052, -87.68478473)"
"251867","1840 W Ohio St","Municipal","1957-04-01","60622","IL","Rockbridge","WEST TOWN","24","41.89259822","-87.67395826","(41.89259822, -87.67395826)"
"158472","8 W Monroe St","Residential","1957-03-01","60603","IL","Rockbridge","LOOP","32","41.88095952","-87.6277973","(41.88095952, -87.6277973)"
"164980","5400 N St Louis Ave","Commercial","1957-03-01","60625","IL","Rockbridge","NORTH PARK","13","41.97980527","-87.71769331","(41.97980527, -87.71769331)"
"251527","509 N Parkside","Municipal","1957-04-01","60644","IL","Rockbridge","AUSTIN","25","41.889514","-87.766401","(41.889514, -87.766401)"
"103849","1632 1636 S INDIANA AVE","Residential","1957-03-01","60616","IL","Rockbridge","NEAR SOUTH SIDE","33","41.84550365","-87.63055693","(41.84550365, -87.63055693)"
"105490","5620 5626 N KENMORE AVE","Residential","1957-03-01","60660","IL","Rockbridge","EDGEWATER","77","41.99090057","-87.66660744","(41.99090057, -87.66660744)"
"251652","4735 S Winchester Ave","Municipal","1957-04-01","60609","IL","Rockbridge","NEW CITY","61","41.80724939","-87.67297316","(41.80724939, -87.67297316)"
"250023","1333 N Laramie Ave","Municipal","1957-04-01","60651","IL","Rockbridge","AUSTIN","25","41.90498543","-87.75511034","(41.90498543, -87.75511034)"
"157100","1611  W DIVISION ST","Residential","1957-03-01","60622","IL","Rockbridge","WEST TOWN","24","41.90225377","-87.68447845","(41.90225377, -87.68447845)"
"173752","415 421 W MELROSE ST","Residential","1957-03-01","60657","IL","Rockbridge","LAKE VIEW","6","41.9398511","-87.65844752","(41.9398511, -87.65844752)"
"252061","1313 E 60th St","Commercial","1957-04-01","60637","IL","Rockbridge","WOODLAWN","42","41.7856968","-87.59390347","(41.7856968, -87.59390347)"
"251377","3849 W 69th Pl","Municipal","1957-04-01","60629","IL","Rockbridge","WEST LAWN","65","41.76655157","-87.71928277","(41.76655157, -87.71928277)"
"252333","1250 W Morse Ave","Residential","1957-04-01","60626","IL","Rockbridge","ROGERS PARK","1","42.00798772","-87.66357062","(42.00798772, -87.66357062)"
"135050","626 640 N Michigan","Commercial","1957-03-01","60611","IL","Rockbridge","NEAR NORTH SIDE","8","41.89579275","-87.62247957","(41.89579275, -87.62247957)"
"173632","7 W Madison St","Residential","1957-03-01","60602","IL","Rockbridge","LOOP","32","41.88201315","-87.62821922","(41.88201315, -87.62821922)"
"256500","933 E 56th Street","Commercial","1921-04-01","60637","FL","Campbellton","HYDE PARK","41","41.780495","-87.59849","(41.780495, -87.59849)"
"165253","1850  W ROOSEVELT RD","Commercial","1921-03-01","60608","FL","Campbellton","NEAR WEST SIDE","28","41.84915346","-87.67089596","(41.84915346, -87.67089596)"
"251750","5534 S St Louis Ave","Municipal","1921-04-01","60629","FL","Campbellton","GAGE PARK","63","41.79247952","-87.71232641","(41.79247952, -87.71232641)"
"256679","1511-1525 W Cullom Ave","Residential","1921-04-01","60613","FL","Campbellton","","","41.954025","-87.670265","(41.954025, -87.670265)"
"173764","1500 W Belmont Ave","Commercial","1921-03-01","60657","FL","Campbellton","LAKE VIEW","6","41.94002677","-87.66679292","(41.94002677, -87.66679292)"
"101738","300 E Randolph","Commercial","1921-03-01","60601","FL","Campbellton","LOOP","32","41.88484639","-87.61989893","(41.88484639, -87.61989893)"
"250132","4520 S Damen Ave","Commercial","1921-04-01","60609","FL","Campbellton","NEW CITY","61","41.80939464","-87.67500128","(41.80939464, -87.67500128)"
"252250","840 850 W Argyle St","Residential","1921-04-01","60640","FL","Campbellton","UPTOWN","3","41.97338532","-87.65197698","(41.97338532, -87.65197698)"
"256729","6018 S Karlov Avenue","Commercial","1921-04-01","60629","FL","Campbellton","","","41.782685","-87.698675","(41.782685, -87.698675)"
"250002","2800 S Western Ave","Municipal","1921-04-01","60608","FL","Campbellton","LOWER WEST SIDE","31","41.84099565","-87.68627778","(41.84099565, -87.68627778)"
"251328","2350 N Kenmore Ave","Commercial","1921-04-01","60614","FL","Campbellton","LINCOLN PARK","7","41.92500528","-87.65543416","(41.92500528, -87.65543416)"
"116559","3939  S CALUMET AVE","Residential","1921-03-01","60653","FL","Campbellton","GRAND BOULEVARD","38","41.82021138","-87.61246867","(41.82021138, -87.61246867)"
"165819","5000 5016 S INDIANA AVE","Residential","1921-03-01","60615","FL","Campbellton","GRAND BOULEVARD","38","41.80363832","-87.62178136","(41.80363832, -87.62178136)"
"251278","1645 W Ogden","Residential","1921-04-01","60612","FL","Campbellton","NEAR WEST SIDE","28","41.87961815","-87.66728022","(41.87961815, -87.66728022)"
"137704","346 N Justine St","Commercial","1921-03-01","60607","FL","Campbellton","NEAR WEST SIDE","28","41.88803513","-87.66592206","(41.88803513, -87.66592206)"
"160082","10000 W O'Hare Dr","Residential","1921-03-01","60666","FL","Campbellton","OHARE","76","41.977617","-87.90421","(41.977617, -87.90421)"
"172065","8101 8141 S CICERO AVE","Commercial","1921-03-01","60652","FL","Campbellton","ASHBURN","70","41.74475997","-87.74025403","(41.74475997, -87.74025403)"
"124139","2303  N CLYBOURN AVE","Residential","1921-03-01","60614","FL","Campbellton","LINCOLN PARK","7","41.92201051","-87.65461957","(41.92201051, -87.65461957)"
"250108","6401 S Yale Ave","Municipal","1921-04-01","60621","FL","Campbellton","ENGLEWOOD","68","41.77776863","-87.63135315","(41.77776863, -87.63135315)"
"102284","330 W Diversey Pkwy","Residential","1921-03-01","60657","FL","Campbellton","LAKE VIEW","6","41.932938","-87.638753","(41.932938, -87.638753)"
"251635","11941 S PARNELL AVE","Municipal","1921-04-01","60628","FL","Campbellton","WEST PULLMAN","53","41.70172785","-87.63694332","(41.70172785, -87.63694332)"
"251904","1409 - 1443 N Ogden Ave","Commercial","1921-04-01","60610","FL","Campbellton","NEAR NORTH SIDE","8","41.90661513","-87.64566449","(41.90661513, -87.64566449)"
"243692","5445 N Sheridan Rd","Residential","1921-04-01","60640","FL","Campbellton","EDGEWATER","77","41.98108553","-87.65453412","(41.98108553, -87.65453412)"
"172394","26 N Halsted St","Commercial","1921-03-01","60661","FL","Campbellton","NEAR WEST SIDE","28","41.88260816","-87.64772647","(41.88260816, -87.64772647)"
"124961","2769 2789 N MILWAUKEE AVE","Residential","1921-03-01","60647","FL","Campbellton","LOGAN SQUARE","22","41.92075046","-87.70152825","(41.92075046, -87.70152825)"
"101551","301 Cermak Rd","Commercial","1921-03-01","60616","FL","Campbellton","ARMOUR SQUARE","34","41.85284","-87.634931","(41.85284, -87.634931)"
"101217","850  W EASTWOOD AVE","Residential","1921-03-01","60640","FL","Campbellton","UPTOWN","3","41.97223008","-87.6645957","(41.97223008, -87.6645957)"
"174157","3434 3464 S HALSTED ST","Residential","1921-03-01","60608","FL","Campbellton","BRIDGEPORT","60","41.84915346","-87.67089596","(41.84915346, -87.67089596)"
"251785","1439 W Wellington Ave","Commercial","1921-04-01","60657","FL","Campbellton","LAKE VIEW","6","41.93580471","-87.66570983","(41.93580471, -87.66570983)"
"117189","4225  N SHERIDAN RD","Residential","1921-03-01","60613","FL","Campbellton","UPTOWN","3","41.95402016","-87.6620278","(41.95402016, -87.6620278)"
"158958","7531 S Stony Island Ave","Commercial","1921-03-01","60649","FL","Campbellton","SOUTH SHORE","43","41.75763999","-87.585176","(41.75763999, -87.585176)"
"101899","6830  N SHERIDAN RD","Residential","1921-03-01","60626","FL","Campbellton","ROGERS PARK","1","42.01036185","-87.66829765","(42.01036185, -87.66829765)"
"106017","6900 S SOUTH SHORE DR","Residential","1921-03-01","60649","FL","Campbellton","SOUTH SHORE","43","41.76259226","-87.57231648","(41.76259226, -87.57231648)"
"252013","900 N Franklin St","Commercial","1921-04-01","60610","FL","Campbellton","NEAR NORTH SIDE","8","41.89935826","-87.63609615","(41.89935826, -87.63609615)"
"241405","501 N Clinton St","Residential","1921-04-01","60654","FL","Campbellton","WEST TOWN","24","41.89102115","-87.64219094","(41.89102115, -87.64219094)"
"159651","352 360 W WELLINGTON AVE","Residential","1921-03-01","60657","FL","Campbellton","LAKE VIEW","6","41.93692151","-87.63910514","(41.93692151, -87.63910514)"
"251319","4660 W Irving Park Rd","Commercial","1921-04-01","60641","FL","Campbellton","PORTAGE PARK","15","41.95550602","-87.74485142","(41.95550602, -87.74485142)"
"136830","3400 3428 S INDIANA AVE","Residential","1921-03-01","60616","FL","Campbellton","DOUGLAS","35","41.84550365","-87.63055693","(41.84550365, -87.63055693)"
"251229","210 E Pearson","Residential","1921-04-01","60611","FL","Campbellton","NEAR NORTH SIDE","8","41.89778059","-87.62117844","(41.89778059, -87.62117844)"
"254034","1609 W Warren Blvd","Residential","1921-04-01","60612","FL","Campbellton","Near West Side","28","41.8812009","-87.68664","(41.8812009, -87.68664)"
"159982","9141 - 9177 S South Chicago Ave","Municipal","1921-03-01","60617","FL","Campbellton","SOUTH CHICAGO","46","41.72901449","-87.55425891","(41.72901449, -87.55425891)"
"104285","528 534 W ALDINE AVE","Residential","1921-03-01","60657","FL","Campbellton","LAKE VIEW","6","41.9398511","-87.65844752","(41.9398511, -87.65844752)"
"130684","7431 7445 S EAST END AVE","Commercial","1921-03-01","60649","FL","Campbellton","SOUTH SHORE","43","41.75920991","-87.58321697","(41.75920991, -87.58321697)"
