ID,Community_ID,S_Name,S_Type,P_Name,S_Address,Contact,Office_Hour,Capacity,Specialties,Insurance_Type,Is_Emergency,Wait_Time,Patient_Rating,Qualification,Website
"2450","42.0","TOGwmdooOQNetGfysdkE","Recreation","fJeBzFxBBPBKTLa","5767 orybYDXbcTVxbpS St.","+1-651-952-3776","Mon-Fri Closed, Sat 9AM - 5PM, Sun Closed","26","wFBKjXVReQZNczUGIpMHcJsdUvdDnU","No","No","72 minutes","2","Accredited","http://hcpqbhetp.com"
"2572","41.0","eITrpClJWnJtKkLnNuDT","Social","FMTsaRbHyoehgit","7908 yTYRWwOAeVUTtQm St.","+1-930-258-5293","Mon-Fri 9AM - 6PM, Sat 9AM - 6PM, Sun Closed","74","FyquQuaxQWloDZxDuhhnZYuugZeeUE","Yes","No","105 minutes","2","Not Accredited","http://emwqqcj.com"
"2572","41.0","eITrpClJWnJtKkLnNuDT","Social","FMTsaRbHyoehgit","7908 yTYRWwOAeVUTtQm St.","+1-930-258-5293","Mon-Fri 9AM - 6PM, Sat 9AM - 6PM, Sun Closed","74","FyquQuaxQWloDZxDuhhnZYuugZeeUE","Yes","No","105 minutes","2","Not Accredited","http://emwqqcj.com"
"2569","33.0","nJMqXXtyVkghioBEupQq","Education","ZrvVQSBtDMPrnJH","228 xbadXiOPMDgEfmI St.","+1-566-673-1005","Mon-Fri Closed, Sat Closed, Sun 6AM - 9PM","19","XanLhAIEvlNzABxjMrloBphukylGUv","Yes","No","112 minutes","5","Accredited","http://ulwtarnx.com"
"2572","41.0","eITrpClJWnJtKkLnNuDT","Social","FMTsaRbHyoehgit","7908 yTYRWwOAeVUTtQm St.","+1-930-258-5293","Mon-Fri 9AM - 6PM, Sat 9AM - 6PM, Sun Closed","74","FyquQuaxQWloDZxDuhhnZYuugZeeUE","Yes","No","105 minutes","2","Not Accredited","http://emwqqcj.com"
"2580","43.0","jMyOKAptcDxLpYvDYChG","Recreation","fstmvondSFLSBfa","1884 IlpChKFXoXYSiKb St.","+1-264-937-9429","Mon-Fri Closed, Sat Closed, Sun Closed","55","MFjCMUtRQilFrXJJDSMfsbOjzMrdsV","Yes","Yes","36 minutes","3","Accredited","http://sbdog.com"
"2450","42.0","TOGwmdooOQNetGfysdkE","Recreation","fJeBzFxBBPBKTLa","5767 orybYDXbcTVxbpS St.","+1-651-952-3776","Mon-Fri Closed, Sat 9AM - 5PM, Sun Closed","26","wFBKjXVReQZNczUGIpMHcJsdUvdDnU","No","No","72 minutes","2","Accredited","http://hcpqbhetp.com"
"2450","42.0","TOGwmdooOQNetGfysdkE","Recreation","fJeBzFxBBPBKTLa","5767 orybYDXbcTVxbpS St.","+1-651-952-3776","Mon-Fri Closed, Sat 9AM - 5PM, Sun Closed","26","wFBKjXVReQZNczUGIpMHcJsdUvdDnU","No","No","72 minutes","2","Accredited","http://hcpqbhetp.com"
"2608","32.0","RzUMcTRSMNGwZYqIFZkV","Social","sqWPJLtoPjCvEpG","9763 rymGWFAEqBnRbmr St.","+1-905-573-4747","Mon-Fri Closed, Sat 9AM - 5PM, Sun 9AM - 5PM","46","ouRyrYBKXbfJBpCMPHzhARHvtRIuRf","No","Yes","53 minutes","8","Accredited","http://hwvidocjzc.com"
"2608","32.0","RzUMcTRSMNGwZYqIFZkV","Social","sqWPJLtoPjCvEpG","9763 rymGWFAEqBnRbmr St.","+1-905-573-4747","Mon-Fri Closed, Sat 9AM - 5PM, Sun 9AM - 5PM","46","ouRyrYBKXbfJBpCMPHzhARHvtRIuRf","No","Yes","53 minutes","8","Accredited","http://hwvidocjzc.com"
"2569","33.0","nJMqXXtyVkghioBEupQq","Education","ZrvVQSBtDMPrnJH","228 xbadXiOPMDgEfmI St.","+1-566-673-1005","Mon-Fri Closed, Sat Closed, Sun 6AM - 9PM","19","XanLhAIEvlNzABxjMrloBphukylGUv","Yes","No","112 minutes","5","Accredited","http://ulwtarnx.com"
"2268","63.0","FjVwcsZLtEeMmNiZGTVL","Social","LaEVWljRGfUqoCd","6666 OQMjzFcXXARLPNr St.","+1-767-211-2985","Mon-Fri Closed, Sat 8AM - 10PM, Sun Closed","51","qHUyTrvhnsDzpqkdYyUJOxqbWyxRmM","Yes","No","80 minutes","5","Accredited","http://qmbtdmea.com"
"2578","16.0","fFtGxEAJKmSohHIrgiOj","Healthcare","ngOUXEQdbvJdRFs","3253 kpvalRZYPluUAYc St.","+1-395-734-9422","Mon-Fri Closed, Sat 6AM - 11PM, Sun 6AM - 11PM","4","oiGnhjsjrgKFBYugouSavwiiinoAqP","No","No","91 minutes","8","Accredited","http://rywyr.com"
"2580","43.0","jMyOKAptcDxLpYvDYChG","Recreation","fstmvondSFLSBfa","1884 IlpChKFXoXYSiKb St.","+1-264-937-9429","Mon-Fri Closed, Sat Closed, Sun Closed","55","MFjCMUtRQilFrXJJDSMfsbOjzMrdsV","Yes","Yes","36 minutes","3","Accredited","http://sbdog.com"
"2582","39.0","zpdMLBWekSajrGiaFdYc","Healthcare","LVSgOtKBnlmnNMF","9285 SHDlzNwqNUbXyDJ St.","+1-339-777-5791","Mon-Fri Closed, Sat Closed, Sun Closed","79","WXOoAZkZtHVuJluWhkOjTyWdRjJVzJ","Yes","Yes","118 minutes","8","Not Accredited","http://arzbsy.com"
"2600","8.0","OKiEqCrlwfQbEZjyzWoW","Social","EnVfmNsTzRHqlTE","8138 ogkHYEzIcjlCBqC St.","+1-932-687-2697","Mon-Fri 6AM - 5PM, Sat Closed, Sun Closed","91","GIGRMWiIeHuwqjVhrZSZNxdxfksOHh","No","No","88 minutes","5","Accredited","http://kwovgwvm.com"
"2450","42.0","TOGwmdooOQNetGfysdkE","Recreation","fJeBzFxBBPBKTLa","5767 orybYDXbcTVxbpS St.","+1-651-952-3776","Mon-Fri Closed, Sat 9AM - 5PM, Sun Closed","26","wFBKjXVReQZNczUGIpMHcJsdUvdDnU","No","No","72 minutes","2","Accredited","http://hcpqbhetp.com"
"2480","69.0","uiIKYGoynhYYImJJzwdc","Social","AIDCBjNErtcCtUa","2139 lbsUqthGoocPaLw St.","+1-822-711-3146","Mon-Fri 8AM - 5PM, Sat Closed, Sun 8AM - 5PM","22","ChgGiaASMloDuqDYJOrUpMaqUxwZCF","No","No","16 minutes","4","Accredited","http://wsows.com"
"2608","32.0","RzUMcTRSMNGwZYqIFZkV","Social","sqWPJLtoPjCvEpG","9763 rymGWFAEqBnRbmr St.","+1-905-573-4747","Mon-Fri Closed, Sat 9AM - 5PM, Sun 9AM - 5PM","46","ouRyrYBKXbfJBpCMPHzhARHvtRIuRf","No","Yes","53 minutes","8","Accredited","http://hwvidocjzc.com"
"2580","43.0","jMyOKAptcDxLpYvDYChG","Recreation","fstmvondSFLSBfa","1884 IlpChKFXoXYSiKb St.","+1-264-937-9429","Mon-Fri Closed, Sat Closed, Sun Closed","55","MFjCMUtRQilFrXJJDSMfsbOjzMrdsV","Yes","Yes","36 minutes","3","Accredited","http://sbdog.com"
"2323","10.0","aONeXzzSwKwHtdYmvOFy","Healthcare","MCYcJgasnSjvWGg","3389 FXhjYyDwUbGQHlu St.","+1-522-831-4525","Mon-Fri 9AM - 5PM, Sat 9AM - 5PM, Sun Closed","44","SbhpGdNxOsSAPgmsjrlnSLJdZQMXDY","No","Yes","53 minutes","1","Accredited","http://zflzux.com"
"2600","8.0","OKiEqCrlwfQbEZjyzWoW","Social","EnVfmNsTzRHqlTE","8138 ogkHYEzIcjlCBqC St.","+1-932-687-2697","Mon-Fri 6AM - 5PM, Sat Closed, Sun Closed","91","GIGRMWiIeHuwqjVhrZSZNxdxfksOHh","No","No","88 minutes","5","Accredited","http://kwovgwvm.com"
"2567","7.0","ZjnWJvKEmslBGKUpnTBV","Recreation","CwvFNjhXEMipfnn","6701 XWwbXMlmlqNbamF St.","+1-389-935-7933","Mon-Fri 8AM - 7PM, Sat Closed, Sun Closed","79","AezHyDFLulEeiSkeVXhLiDyuZWAzhr","No","Yes","46 minutes","8","Not Accredited","http://mkdnuecim.com"
"2593","6.0","zlqZXuYWQybCxMHlXcKf","Social","nZHOmcBvjgsEnPf","6469 ifernNOBakjENtM St.","+1-769-942-5479","Mon-Fri 8AM - 11PM, Sat 8AM - 11PM, Sun 8AM - 11PM","75","tJcRbsrovukQqTOStYHpLrRzhHXAhN","Yes","Yes","118 minutes","7","Accredited","http://vtjkuujf.com"
"2600","8.0","OKiEqCrlwfQbEZjyzWoW","Social","EnVfmNsTzRHqlTE","8138 ogkHYEzIcjlCBqC St.","+1-932-687-2697","Mon-Fri 6AM - 5PM, Sat Closed, Sun Closed","91","GIGRMWiIeHuwqjVhrZSZNxdxfksOHh","No","No","88 minutes","5","Accredited","http://kwovgwvm.com"
"2442","25.0","DCGApbuiwfibxIVWMYls","Education","rHjzRQgjfqinujO","5000 zVjRMjVSfkImeUx St.","+1-370-354-1693","Mon-Fri Closed, Sat 8AM - 10PM, Sun Closed","36","apxlPrsuATGBbcLnFyJpRpAPdHJOMd","Yes","No","66 minutes","8","Accredited","http://illaj.com"
"2579","3.0","zGHwmobKUXlLAiEIkMmW","Healthcare","MhjciRUBjHkTrTw","336 BrWTIsCSMKvzRoS St.","+1-762-775-2604","Mon-Fri Closed, Sat 6AM - 5PM, Sun 6AM - 5PM","99","ztUujwpAoaIscObSbvQsdSCctNmYnL","No","Yes","76 minutes","5","Accredited","http://vfvpztqpo.com"
"2568","34.0","tbWUXZlYEcYTobAXANun","Recreation","LFHtIEXiYjkJEsU","6786 XGiPUaawFySYIIX St.","+1-542-468-6629","Mon-Fri Closed, Sat 6AM - 9PM, Sun Closed","5","aoLvgpEIIQVlLlUASFpBiSMFNKfvuE","No","No","28 minutes","7","Not Accredited","http://ownczwnc.com"
"2599","5.0","uARbfwUnzUyLhulREBbN","Recreation","mGqsRRyvIIiJFvq","1377 QxkMmjIvmsdqUDI St.","+1-898-726-6294","Mon-Fri Closed, Sat 6AM - 5PM, Sun 6AM - 5PM","55","LqVAcQrtMvxhZFXxFHDNaljXGvEOKh","No","Yes","66 minutes","7","Accredited","http://epcwv.com"
"2600","8.0","OKiEqCrlwfQbEZjyzWoW","Social","EnVfmNsTzRHqlTE","8138 ogkHYEzIcjlCBqC St.","+1-932-687-2697","Mon-Fri 6AM - 5PM, Sat Closed, Sun Closed","91","GIGRMWiIeHuwqjVhrZSZNxdxfksOHh","No","No","88 minutes","5","Accredited","http://kwovgwvm.com"
"2608","32.0","RzUMcTRSMNGwZYqIFZkV","Social","sqWPJLtoPjCvEpG","9763 rymGWFAEqBnRbmr St.","+1-905-573-4747","Mon-Fri Closed, Sat 9AM - 5PM, Sun 9AM - 5PM","46","ouRyrYBKXbfJBpCMPHzhARHvtRIuRf","No","Yes","53 minutes","8","Accredited","http://hwvidocjzc.com"
"2442","25.0","DCGApbuiwfibxIVWMYls","Education","rHjzRQgjfqinujO","5000 zVjRMjVSfkImeUx St.","+1-370-354-1693","Mon-Fri Closed, Sat 8AM - 10PM, Sun Closed","36","apxlPrsuATGBbcLnFyJpRpAPdHJOMd","Yes","No","66 minutes","8","Accredited","http://illaj.com"
"2600","8.0","OKiEqCrlwfQbEZjyzWoW","Social","EnVfmNsTzRHqlTE","8138 ogkHYEzIcjlCBqC St.","+1-932-687-2697","Mon-Fri 6AM - 5PM, Sat Closed, Sun Closed","91","GIGRMWiIeHuwqjVhrZSZNxdxfksOHh","No","No","88 minutes","5","Accredited","http://kwovgwvm.com"
"1888","62.0","MwNubyzjxETJjFgudgHn","Social","HvzWHorlAwGDScC","9190 ahyulktFvPLRwvr St.","+1-745-852-5193","Mon-Fri 6AM - 8PM, Sat Closed, Sun 6AM - 8PM","69","orImUWQYHSCEWPowgFoyJYkFxcKUxr","Yes","No","49 minutes","8","Not Accredited","http://shhto.com"
"2562","1.0","EmmgBDcskrmYhlSNKyiV","Social","wepCPKwxZitoHkW","9554 CfXJweqOWuXNEpZ St.","+1-695-925-6157","Mon-Fri Closed, Sat 7AM - 6PM, Sun Closed","35","AYtjYvscVLWslXhJEOYwJcVZPrlRHI","Yes","No","49 minutes","6","Not Accredited","http://bxfezhoym.com"
"2567","7.0","ZjnWJvKEmslBGKUpnTBV","Recreation","CwvFNjhXEMipfnn","6701 XWwbXMlmlqNbamF St.","+1-389-935-7933","Mon-Fri 8AM - 7PM, Sat Closed, Sun Closed","79","AezHyDFLulEeiSkeVXhLiDyuZWAzhr","No","Yes","46 minutes","8","Not Accredited","http://mkdnuecim.com"
"2389","2.0","TvTbcAGdnYeITCRNnFHt","Social","kilrcZvyCxSmAmH","3823 VjmpYfHFWnFXuKV St.","+1-397-268-3497","Mon-Fri 9AM - 5PM, Sat Closed, Sun 9AM - 5PM","18","UpaQcKgdroVSjwEqCPajKOrCKhRPUy","No","Yes","70 minutes","9","Accredited","http://aadkbrk.com"
"2441","22.0","SfDNiWWZpsElzCJPxHMw","Social","oUZKfKOHeylWgGs","8206 dFwZmOnhUpWUonO St.","+1-555-358-3381","Mon-Fri Closed, Sat 7AM - 11PM, Sun Closed","76","ecaxcVAjJBEvbPxTszJKVgJmmLHMqT","No","No","70 minutes","5","Accredited","http://fpugafr.com"
"2480","69.0","uiIKYGoynhYYImJJzwdc","Social","AIDCBjNErtcCtUa","2139 lbsUqthGoocPaLw St.","+1-822-711-3146","Mon-Fri 8AM - 5PM, Sat Closed, Sun 8AM - 5PM","22","ChgGiaASMloDuqDYJOrUpMaqUxwZCF","No","No","16 minutes","4","Accredited","http://wsows.com"
"2593","6.0","zlqZXuYWQybCxMHlXcKf","Social","nZHOmcBvjgsEnPf","6469 ifernNOBakjENtM St.","+1-769-942-5479","Mon-Fri 8AM - 11PM, Sat 8AM - 11PM, Sun 8AM - 11PM","75","tJcRbsrovukQqTOStYHpLrRzhHXAhN","Yes","Yes","118 minutes","7","Accredited","http://vtjkuujf.com"
"2441","22.0","SfDNiWWZpsElzCJPxHMw","Social","oUZKfKOHeylWgGs","8206 dFwZmOnhUpWUonO St.","+1-555-358-3381","Mon-Fri Closed, Sat 7AM - 11PM, Sun Closed","76","ecaxcVAjJBEvbPxTszJKVgJmmLHMqT","No","No","70 minutes","5","Accredited","http://fpugafr.com"
"2441","22.0","SfDNiWWZpsElzCJPxHMw","Social","oUZKfKOHeylWgGs","8206 dFwZmOnhUpWUonO St.","+1-555-358-3381","Mon-Fri Closed, Sat 7AM - 11PM, Sun Closed","76","ecaxcVAjJBEvbPxTszJKVgJmmLHMqT","No","No","70 minutes","5","Accredited","http://fpugafr.com"
"2595","68.0","cuxOBwpevYgWcHeIpopa","Education","FKXoksBKKtuVWGZ","3773 ZhirGOCNqgArbvN St.","+1-536-274-3933","Mon-Fri Closed, Sat 8AM - 11PM, Sun Closed","100","hEmMahaZnIqskTYUFoxxaqqAGhKlOw","No","Yes","90 minutes","7","Accredited","http://xuaklfja.com"
"2562","1.0","EmmgBDcskrmYhlSNKyiV","Social","wepCPKwxZitoHkW","9554 CfXJweqOWuXNEpZ St.","+1-695-925-6157","Mon-Fri Closed, Sat 7AM - 6PM, Sun Closed","35","AYtjYvscVLWslXhJEOYwJcVZPrlRHI","Yes","No","49 minutes","6","Not Accredited","http://bxfezhoym.com"
"2579","3.0","zGHwmobKUXlLAiEIkMmW","Healthcare","MhjciRUBjHkTrTw","336 BrWTIsCSMKvzRoS St.","+1-762-775-2604","Mon-Fri Closed, Sat 6AM - 5PM, Sun 6AM - 5PM","99","ztUujwpAoaIscObSbvQsdSCctNmYnL","No","Yes","76 minutes","5","Accredited","http://vfvpztqpo.com"
"2591","28.0","iXTnwJKOgffHVkfpRpUE","Recreation","AwMBJkJqXcjYinl","4286 xSHKWIYPQcFzzpx St.","+1-620-366-6235","Mon-Fri Closed, Sat 9AM - 10PM, Sun 9AM - 10PM","91","vukPyUGakEJTIoYtmjbRYOmRZzREYV","Yes","No","107 minutes","1","Accredited","http://gtyhmwo.com"
"2490","38.0","gSARGBrsOLKzlxbhiYfx","Healthcare","cmiNlCpRLaIdhmE","2675 luqUCPZLsJZnavx St.","+1-474-765-9348","Mon-Fri 9AM - 11PM, Sat 9AM - 11PM, Sun 9AM - 11PM","8","oswpfElyhkWlxQTOFwWSjBGjVsWmJX","No","Yes","94 minutes","9","Not Accredited","http://hnyhxmo.com"
"2389","2.0","TvTbcAGdnYeITCRNnFHt","Social","kilrcZvyCxSmAmH","3823 VjmpYfHFWnFXuKV St.","+1-397-268-3497","Mon-Fri 9AM - 5PM, Sat Closed, Sun 9AM - 5PM","18","UpaQcKgdroVSjwEqCPajKOrCKhRPUy","No","Yes","70 minutes","9","Accredited","http://aadkbrk.com"
"2562","1.0","EmmgBDcskrmYhlSNKyiV","Social","wepCPKwxZitoHkW","9554 CfXJweqOWuXNEpZ St.","+1-695-925-6157","Mon-Fri Closed, Sat 7AM - 6PM, Sun Closed","35","AYtjYvscVLWslXhJEOYwJcVZPrlRHI","Yes","No","49 minutes","6","Not Accredited","http://bxfezhoym.com"
"2591","28.0","iXTnwJKOgffHVkfpRpUE","Recreation","AwMBJkJqXcjYinl","4286 xSHKWIYPQcFzzpx St.","+1-620-366-6235","Mon-Fri Closed, Sat 9AM - 10PM, Sun 9AM - 10PM","91","vukPyUGakEJTIoYtmjbRYOmRZzREYV","Yes","No","107 minutes","1","Accredited","http://gtyhmwo.com"
"2593","6.0","zlqZXuYWQybCxMHlXcKf","Social","nZHOmcBvjgsEnPf","6469 ifernNOBakjENtM St.","+1-769-942-5479","Mon-Fri 8AM - 11PM, Sat 8AM - 11PM, Sun 8AM - 11PM","75","tJcRbsrovukQqTOStYHpLrRzhHXAhN","Yes","Yes","118 minutes","7","Accredited","http://vtjkuujf.com"
"2569","33.0","nJMqXXtyVkghioBEupQq","Education","ZrvVQSBtDMPrnJH","228 xbadXiOPMDgEfmI St.","+1-566-673-1005","Mon-Fri Closed, Sat Closed, Sun 6AM - 9PM","19","XanLhAIEvlNzABxjMrloBphukylGUv","Yes","No","112 minutes","5","Accredited","http://ulwtarnx.com"
"2559","76.0","bpnFfnjZrLpmPYporFZI","Recreation","YTkTWKsgmazugLX","9187 KPnEDolGtElEqmd St.","+1-924-840-2374","Mon-Fri Closed, Sat Closed, Sun 8AM - 11PM","72","iDjTfrizNHqiUAiLejrSCvnbsLUizP","No","No","72 minutes","8","Not Accredited","http://pyahkxjuc.com"
"2600","8.0","OKiEqCrlwfQbEZjyzWoW","Social","EnVfmNsTzRHqlTE","8138 ogkHYEzIcjlCBqC St.","+1-932-687-2697","Mon-Fri 6AM - 5PM, Sat Closed, Sun Closed","91","GIGRMWiIeHuwqjVhrZSZNxdxfksOHh","No","No","88 minutes","5","Accredited","http://kwovgwvm.com"
"2506","24.0","rqEwTmmdwhLUEUlFCMnt","Education","LmEUyrxgcideBPg","8245 VdLwsiGutXkSbPZ St.","+1-730-295-7798","Mon-Fri Closed, Sat Closed, Sun 6AM - 6PM","63","kBKiqPBHaeBGCYuBitNdislFZpNnGJ","Yes","No","51 minutes","4","Accredited","http://hmvqpvo.com"
"2608","32.0","RzUMcTRSMNGwZYqIFZkV","Social","sqWPJLtoPjCvEpG","9763 rymGWFAEqBnRbmr St.","+1-905-573-4747","Mon-Fri Closed, Sat 9AM - 5PM, Sun 9AM - 5PM","46","ouRyrYBKXbfJBpCMPHzhARHvtRIuRf","No","Yes","53 minutes","8","Accredited","http://hwvidocjzc.com"
"2504","45.0","YKeVhSQljVtOmAICEMzE","Social","jTsHQvScINEJWuS","9340 JqKWjuPVNTiVIHr St.","+1-752-973-2203","Mon-Fri Closed, Sat Closed, Sun 8AM - 6PM","63","vxxItwMxePARojSKCZwxEQdJjAIJgk","Yes","Yes","31 minutes","6","Not Accredited","http://pasqanmj.com"
"2579","3.0","zGHwmobKUXlLAiEIkMmW","Healthcare","MhjciRUBjHkTrTw","336 BrWTIsCSMKvzRoS St.","+1-762-775-2604","Mon-Fri Closed, Sat 6AM - 5PM, Sun 6AM - 5PM","99","ztUujwpAoaIscObSbvQsdSCctNmYnL","No","Yes","76 minutes","5","Accredited","http://vfvpztqpo.com"
"2608","32.0","RzUMcTRSMNGwZYqIFZkV","Social","sqWPJLtoPjCvEpG","9763 rymGWFAEqBnRbmr St.","+1-905-573-4747","Mon-Fri Closed, Sat 9AM - 5PM, Sun 9AM - 5PM","46","ouRyrYBKXbfJBpCMPHzhARHvtRIuRf","No","Yes","53 minutes","8","Accredited","http://hwvidocjzc.com"
"2608","32.0","RzUMcTRSMNGwZYqIFZkV","Social","sqWPJLtoPjCvEpG","9763 rymGWFAEqBnRbmr St.","+1-905-573-4747","Mon-Fri Closed, Sat 9AM - 5PM, Sun 9AM - 5PM","46","ouRyrYBKXbfJBpCMPHzhARHvtRIuRf","No","Yes","53 minutes","8","Accredited","http://hwvidocjzc.com"
"2574","13.0","pUPsdyoOUrZcyKFtKpTj","Education","uzupOuuFNOcEVob","6031 isRloMwGLZEclve St.","+1-410-234-8159","Mon-Fri Closed, Sat Closed, Sun Closed","92","QzFMBxNfJOUWoOchfViSdUlcZrbgWc","Yes","Yes","22 minutes","7","Not Accredited","http://yfdfjyg.com"
"2608","32.0","RzUMcTRSMNGwZYqIFZkV","Social","sqWPJLtoPjCvEpG","9763 rymGWFAEqBnRbmr St.","+1-905-573-4747","Mon-Fri Closed, Sat 9AM - 5PM, Sun 9AM - 5PM","46","ouRyrYBKXbfJBpCMPHzhARHvtRIuRf","No","Yes","53 minutes","8","Accredited","http://hwvidocjzc.com"
"2600","8.0","OKiEqCrlwfQbEZjyzWoW","Social","EnVfmNsTzRHqlTE","8138 ogkHYEzIcjlCBqC St.","+1-932-687-2697","Mon-Fri 6AM - 5PM, Sat Closed, Sun Closed","91","GIGRMWiIeHuwqjVhrZSZNxdxfksOHh","No","No","88 minutes","5","Accredited","http://kwovgwvm.com"
"2579","3.0","zGHwmobKUXlLAiEIkMmW","Healthcare","MhjciRUBjHkTrTw","336 BrWTIsCSMKvzRoS St.","+1-762-775-2604","Mon-Fri Closed, Sat 6AM - 5PM, Sun 6AM - 5PM","99","ztUujwpAoaIscObSbvQsdSCctNmYnL","No","Yes","76 minutes","5","Accredited","http://vfvpztqpo.com"
"2455","46.0","GKecwdYuJPceYNjvyveH","Recreation","FyGLFcAWIqqVdVw","7089 TzcYHEKatHIbFIb St.","+1-413-710-5469","Mon-Fri 8AM - 10PM, Sat Closed, Sun 8AM - 10PM","23","YRKuheWwOjqfgIhdqwrlYDJkCNuXoV","No","Yes","76 minutes","4","Accredited","http://pdytpogp.com"
"2608","32.0","RzUMcTRSMNGwZYqIFZkV","Social","sqWPJLtoPjCvEpG","9763 rymGWFAEqBnRbmr St.","+1-905-573-4747","Mon-Fri Closed, Sat 9AM - 5PM, Sun 9AM - 5PM","46","ouRyrYBKXbfJBpCMPHzhARHvtRIuRf","No","Yes","53 minutes","8","Accredited","http://hwvidocjzc.com"
"2608","32.0","RzUMcTRSMNGwZYqIFZkV","Social","sqWPJLtoPjCvEpG","9763 rymGWFAEqBnRbmr St.","+1-905-573-4747","Mon-Fri Closed, Sat 9AM - 5PM, Sun 9AM - 5PM","46","ouRyrYBKXbfJBpCMPHzhARHvtRIuRf","No","Yes","53 minutes","8","Accredited","http://hwvidocjzc.com"
"2567","7.0","ZjnWJvKEmslBGKUpnTBV","Recreation","CwvFNjhXEMipfnn","6701 XWwbXMlmlqNbamF St.","+1-389-935-7933","Mon-Fri 8AM - 7PM, Sat Closed, Sun Closed","79","AezHyDFLulEeiSkeVXhLiDyuZWAzhr","No","Yes","46 minutes","8","Not Accredited","http://mkdnuecim.com"
"2599","5.0","uARbfwUnzUyLhulREBbN","Recreation","mGqsRRyvIIiJFvq","1377 QxkMmjIvmsdqUDI St.","+1-898-726-6294","Mon-Fri Closed, Sat 6AM - 5PM, Sun 6AM - 5PM","55","LqVAcQrtMvxhZFXxFHDNaljXGvEOKh","No","Yes","66 minutes","7","Accredited","http://epcwv.com"
"2591","28.0","iXTnwJKOgffHVkfpRpUE","Recreation","AwMBJkJqXcjYinl","4286 xSHKWIYPQcFzzpx St.","+1-620-366-6235","Mon-Fri Closed, Sat 9AM - 10PM, Sun 9AM - 10PM","91","vukPyUGakEJTIoYtmjbRYOmRZzREYV","Yes","No","107 minutes","1","Accredited","http://gtyhmwo.com"
"2582","39.0","zpdMLBWekSajrGiaFdYc","Healthcare","LVSgOtKBnlmnNMF","9285 SHDlzNwqNUbXyDJ St.","+1-339-777-5791","Mon-Fri Closed, Sat Closed, Sun Closed","79","WXOoAZkZtHVuJluWhkOjTyWdRjJVzJ","Yes","Yes","118 minutes","8","Not Accredited","http://arzbsy.com"
"2582","39.0","zpdMLBWekSajrGiaFdYc","Healthcare","LVSgOtKBnlmnNMF","9285 SHDlzNwqNUbXyDJ St.","+1-339-777-5791","Mon-Fri Closed, Sat Closed, Sun Closed","79","WXOoAZkZtHVuJluWhkOjTyWdRjJVzJ","Yes","Yes","118 minutes","8","Not Accredited","http://arzbsy.com"
"2506","24.0","rqEwTmmdwhLUEUlFCMnt","Education","LmEUyrxgcideBPg","8245 VdLwsiGutXkSbPZ St.","+1-730-295-7798","Mon-Fri Closed, Sat Closed, Sun 6AM - 6PM","63","kBKiqPBHaeBGCYuBitNdislFZpNnGJ","Yes","No","51 minutes","4","Accredited","http://hmvqpvo.com"
"2574","13.0","pUPsdyoOUrZcyKFtKpTj","Education","uzupOuuFNOcEVob","6031 isRloMwGLZEclve St.","+1-410-234-8159","Mon-Fri Closed, Sat Closed, Sun Closed","92","QzFMBxNfJOUWoOchfViSdUlcZrbgWc","Yes","Yes","22 minutes","7","Not Accredited","http://yfdfjyg.com"
"2608","32.0","RzUMcTRSMNGwZYqIFZkV","Social","sqWPJLtoPjCvEpG","9763 rymGWFAEqBnRbmr St.","+1-905-573-4747","Mon-Fri Closed, Sat 9AM - 5PM, Sun 9AM - 5PM","46","ouRyrYBKXbfJBpCMPHzhARHvtRIuRf","No","Yes","53 minutes","8","Accredited","http://hwvidocjzc.com"
"2591","28.0","iXTnwJKOgffHVkfpRpUE","Recreation","AwMBJkJqXcjYinl","4286 xSHKWIYPQcFzzpx St.","+1-620-366-6235","Mon-Fri Closed, Sat 9AM - 10PM, Sun 9AM - 10PM","91","vukPyUGakEJTIoYtmjbRYOmRZzREYV","Yes","No","107 minutes","1","Accredited","http://gtyhmwo.com"
"2595","68.0","cuxOBwpevYgWcHeIpopa","Education","FKXoksBKKtuVWGZ","3773 ZhirGOCNqgArbvN St.","+1-536-274-3933","Mon-Fri Closed, Sat 8AM - 11PM, Sun Closed","100","hEmMahaZnIqskTYUFoxxaqqAGhKlOw","No","Yes","90 minutes","7","Accredited","http://xuaklfja.com"
"2591","28.0","iXTnwJKOgffHVkfpRpUE","Recreation","AwMBJkJqXcjYinl","4286 xSHKWIYPQcFzzpx St.","+1-620-366-6235","Mon-Fri Closed, Sat 9AM - 10PM, Sun 9AM - 10PM","91","vukPyUGakEJTIoYtmjbRYOmRZzREYV","Yes","No","107 minutes","1","Accredited","http://gtyhmwo.com"
"2506","24.0","rqEwTmmdwhLUEUlFCMnt","Education","LmEUyrxgcideBPg","8245 VdLwsiGutXkSbPZ St.","+1-730-295-7798","Mon-Fri Closed, Sat Closed, Sun 6AM - 6PM","63","kBKiqPBHaeBGCYuBitNdislFZpNnGJ","Yes","No","51 minutes","4","Accredited","http://hmvqpvo.com"
"1812","51.0","HSwUTXUrOozCYIzPowBX","Healthcare","yzFANZSPPzWhHLu","9904 heVNstOQcscQtlc St.","+1-883-810-3479","Mon-Fri 8AM - 5PM, Sat 8AM - 5PM, Sun Closed","3","NqjMsiKUiiLGVseUewJPjUJBMTIePp","Yes","Yes","36 minutes","4","Accredited","http://rnetmmeg.com"
