Building_ID,Building_Address,Building_Type,Build_Year,Zip,State,City,Community_ID,Community_Name,Latitude,Longitude,Location,Energy_Rating,Property_Type,Floor_Area,Water_Use,Electricity_Use,Natural_Gas_Use,Total_GHG_Emissions,GHG_Intensity,Wards,Community_Area
"252247","222 E Chestnut","Residential","1954-04-01","60611.0","VA","Northgate","8.0","NEAR NORTH SIDE","41.898468","-87.62109","(41.898468, -87.62109)","4.0","Multifamily Housing","121000","5399.1","1412339.4","6620470.3","572.1","4.7","11","37"
"252249","4623 W Galdys Ave","Residential","1957-04-01","60644.0","IL","Crisman","25.0","AUSTIN","41.875957","-87.74103","(41.875957, -87.74103)","2.0","Multifamily Housing","66645","5977.3","1590623.2","2545752.4","383.5","6.8","14","26"
"252250","840 850 W Argyle St","Residential","1921-04-01","60640.0","IL","Northchase","3.0","UPTOWN","41.973385","-87.65198","(41.973385, -87.65198)","3.5","Multifamily Housing","65492","4393.2","968509.8","5458012.2","441.1","7.5","16","31"
"252251","300 W 23rd St","Residential","2008-04-01","60616.0","IL","Big Foot Prairie","34.0","ARMOUR SQUARE","41.85096","-87.63518","(41.85096, -87.63518)","1.0","Multifamily Housing","122883","1323.1","4781921.1","4562006.4","988.6","8.7","26","35"
"252253","1170 W Erie St","Residential","1966-04-01","60642.0","NC","Northchase","5.0","NORTH CENTER","41.89331","-87.656784","(41.89331, -87.656784)","3.5","Multifamily Housing","174560","1223.1","2082381.2","13118435.8","1021.8","7.3","46","25"
"252262","1816 N St Louis Ave","Residential","1969-04-01","60647.0","IL","Leesburg","8.0","LOGAN SQUARE","41.914185","-87.71345","(41.914185, -87.71345)","4.0","Multifamily Housing","90216","1079","2102049.3","2708981.9","493.6","5.5","41","23"
"252267","801 S Wells St","Residential","1957-04-01","60607.0","IL","Cambridge","32.0","LOOP","41.871754","-87.63352","(41.871754, -87.63352)","84","Multifamily Housing","139879","462.1","5324583","5222899.9","1258.8","9","26","38"
"252269","1143-53 N Lavergne","Residential","2014-04-01","60651.0","VA","Leesburg","25.0","AUSTIN","41.782066","-87.67221","(41.782066, -87.67221)","1.0","Multifamily Housing","80000","9006.3","4299426.2","7565080.9","1072.8","13.4","45","26"
"252270","25 E Delaware Pl","Residential","1954-04-01","60611.0","VA","Northgate","8.0","NEAR NORTH SIDE","41.89915","-87.627304","(41.89915, -87.627304)","67","Multifamily Housing","106015","3278.1","3622049.5","3282174.1","842","7.9","11","37"
"252274","5957-73 W Madison St","Residential","1969-04-01","60644.0","IL","Crisman","62.0","AUSTIN","41.880062","-87.77369","(41.880062, -87.77369)","1.0","Multifamily Housing","62250","5755.4","2184550","3965182.4","551.6","8.9","7","26"
"252279","1122-40 W Lunt Ave","Residential","2014-04-01","60626.0","IL","Rockbridge","1.0","ROGERS PARK","41.90578","-87.66365","(41.90578, -87.66365)","4.0","Multifamily Housing","114360","5750.6","1256207","4838103","453","4.1","5","10"
"252284","2600 N Southport Ave","Residential","1954-04-01","60614.0","VA","Leesburg","7.0","LINCOLN PARK","41.929058","-87.66341","(41.929058, -87.66341)","4.0","Multifamily Housing","150526","7837.5","1751676.5","5353449.9","557.7","5","40","68"
"252288","137-143 N Parkside Ave","Residential","1969-04-01","60644.0","IL","Crisman","2.0","AUSTIN","41.88298","-87.76654","(41.88298, -87.76654)","4.0","Multifamily Housing","85000","9075.0","1134924.5","3688650.2","373","4.4","7","26"
"252289","2128-40 N Kedzie","Residential","1954-04-01","60647.0","IL","Leesburg","22.0","LOGAN SQUARE","41.920174","-87.70707","(41.920174, -87.70707)","4.0","Multifamily Housing","213000","1281.9","2577757.2","10669183.8","969","4.5","49","23"
"252292","5700 N Sheridan Rd","Residential","1925-04-01","60660.0","IL","Northgate","69.0","EDGEWATER","41.98585","-87.65525","(41.98585, -87.65525)","1.0","Multifamily Housing","150463","3126.4","5161390.4","9152920.8","1291.7","8.6","16","76"
"252294","510-24 W Wellington","Residential","1936-04-01","60657.0","MN","Russell","6.0","LAKE VIEW","41.93654","-87.6422","(41.93654, -87.6422)","3.0","Multifamily Housing","72000","3463.7","1127335","5318649.1","458.4","6.4","25","57"
"252297","2575 W Lyndale","Residential","1907-04-01","60647.0","IL","Leesburg","22.0","LOGAN SQUARE","41.938915","-87.76808","(41.938915, -87.76808)","4.0","Multifamily Housing","83620","2686.0","1254582.1","2497386.5","328.4","3.9","41","23"
"252301","1934 N Washtenaw Ave","Residential","1958-04-01","60647.0","IL","Leesburg","22.0","LOGAN SQUARE","41.91657","-87.69476","(41.91657, -87.69476)","4.0","Multifamily Housing","122864","6754.3","1939674.2","2415054","431","5.1","41","23"
"252302","6531 S. Lowe Ave.","Residential","1987-04-01","60621.0","FL","Northchase","68.0","ENGLEWOOD","41.98245","-87.84101","(41.98245, -87.84101)","66","Multifamily Housing","206820","9390.0","3576626","12430976","1321.6","6.4","4","66"
"252309","7320 N Sheridan Rd","Residential","1921-04-01","60626.0","IL","Rockbridge","1.0","ROGERS PARK","42.014538","-87.66446","(42.014538, -87.66446)","4.0","Multifamily Housing","51000","5765.7","986501.4","1891810.1","254.4","5","5","10"
"252310","917 W Eastwood Ave","Residential","2014-04-01","60640.0","IL","Northchase","3.0","UPTOWN","41.868633","-87.627304","(41.868633, -87.627304)","59","Multifamily Housing","75600","2818.2","1027010","5021340.2","456","6","39","31"
"252320","1353 & 1357 S Blue Island Ave","Residential","1957-04-01","60608.0","IL","Campbellton","28.0","NEAR WEST SIDE","41.864185","-87.65573","(41.864185, -87.65573)","3.5","Multifamily Housing","101401","1197.3","1863098.4","6251316.7","628.4","6.2","26","29"
"252323","401 E Bowen Ave","Residential","1900-04-01","60653.0","VA","Cambridge","38.0","GRAND BOULEVARD","41.922012","-87.65462","(41.922012, -87.65462)","16","Multifamily Housing","165306","8998.1","7832812.4","1885069.8","1543.9","9.3","9","4"
"252326","6200-42 N Hoyne Ave","Residential","1949-04-01","60659.0","VA","Cambridge","2.0","WEST RIDGE","41.92385","-87.63654","(41.92385, -87.63654)","85","Multifamily Housing","165250","4745.1","2767234.4","12941196.7","1197.4","7.2","27","20"
"252333","1250 W Morse Ave","Residential","1957-04-01","60626.0","IL","Rockbridge","1.0","ROGERS PARK","42.007988","-87.663574","(42.007988, -87.663574)","1.5","Multifamily Housing","154059","5882.9","2936500.2","12194569.8","1106","8","5","10"
"253904","1250 W Van Buren St","Residential","1957-04-01","60607.0","IL","Cambridge","28.0","NEAR WEST SIDE","41.873993","-87.65168","(41.873993, -87.65168)","3.0","Multifamily Housing","117100","4674.1","3056681","5778637.3","784","6.7","48","29"
"253905","420 W Surf St","Residential","2012-04-01","60657.0","MN","Russell","6.0","LAKE VIEW","41.93985","-87.65845","(41.93985, -87.65845)","47","Multifamily Housing","56500","1779.4","956035.6","2581005.6","313.3","5.5","25","57"
"253951","1801 S Michigan Ave","Residential","1957-04-01","60616.0","IL","Big Foot Prairie","33.0","NEAR SOUTH SIDE","41.845505","-87.630554","(41.845505, -87.630554)","4.0","Multifamily Housing","93675","1643.2","1342523","2116535.5","321.9","4.8","48","35"
"253952","8439-8503 W Catherine Ave","Residential","1900-04-01","60656.0","NE","Cambridge","76.0","OHARE","41.947426","-87.642685","(41.947426, -87.642685)","35","Multifamily Housing","149754","4997.6","2220130.4","8452906.2","858.2","5.7","29","36"
"253955","550 W Fulton","Residential","1925-04-01","60661.0","KY","Moorland","8.0","NEAR NORTH SIDE","41.88321","-87.64337","(41.88321, -87.64337)","4.0","Multifamily Housing","76037","1897.3","1231906","2232833.7","352.6","5.5","36","29"
"253959","2333 W Saint Paul Ave","Residential","1957-04-01","60647.0","IL","Leesburg","24.0","WEST TOWN","41.913387","-87.68625","(41.913387, -87.68625)","4.0","Multifamily Housing","105718","6090.2","1965390.5","3383953.5","486.5","4.6","40","25"
"253962","621 S Plymouth Ct","Residential","1954-04-01","60605.0","IL","Leesburg","32.0","LOOP","41.86842","-87.62414","(41.86842, -87.62414)","4.0","Multifamily Housing","144649","7293.7","1686705.1","3747464.7","462.3","3.2","10","38"
"253963","1210  E 78th St","Residential","1936-04-01","60619.0","IL","Crisman","45.0","AVALON PARK","41.744015","-87.6055","(41.744015, -87.6055)","4.0","Multifamily Housing","137038","8077.0","1842814.4","4169748.4","509.1","5","35","40"
"253966","1501 W Melrose St","Commercial","1966-04-01","60657.0","MN","Russell","3.0","UPTOWN","41.939857","-87.65846","(41.939857, -87.65846)","4.0","Senior Living Community","130428","82.4","2942923.8","3698282.7","655.7","7.9","25","57"
"253967","20 N State St","Residential","1958-04-01","60602.0","IL","Big Foot Prairie","32.0","LOOP","41.8833","-87.62933","(41.8833, -87.62933)","4.0","Multifamily Housing","211608","3617.5","6793967.6","7219756.7","1443.8","6.8","36","38"
"253968","4655 W Berteau Ave","Residential","1925-04-01","60641.0","OK","Snake Creek","32.0","PORTAGE PARK","41.94617","-87.746544","(41.94617, -87.746544)","96","Multifamily Housing","79246","1022.8","3044880.7","2310821.1","684","8.6","21","15"
"253972","3900  W BRYN MAWR AVE","Residential","2014-04-01","60659.0","VA","Cambridge","13.0","NORTH PARK","41.780464","-87.60531","(41.780464, -87.60531)","4.0","Multifamily Housing","72096","9030.1","721102.4","2570745.4","249.1","4.6","27","20"
"253982","111 W Polk St","Residential","1966-04-01","60605.0","IL","Leesburg","32.0","LOOP","41.86842","-87.62414","(41.86842, -87.62414)","3.5","Multifamily Housing","242886","5471.8","5808135.4","5080799.8","1176.3","5.8","10","38"
"253986","430 W Erie St","Commercial","1936-04-01","60654.0","VA","Sale Creek","8.0","NEAR NORTH SIDE","41.89158","-87.63784","(41.89158, -87.63784)","4.0","Office","68862","4413.0","2525838.9","2331072.2","518","7.5","36","37"
"253987","4900 N Marine Dr","Residential","1957-04-01","60640.0","IL","Northchase","3.0","UPTOWN","41.972645","-87.66491","(41.972645, -87.66491)","4.0","Multifamily Housing","126423","2539","1471220.3","7286754.4","631.8","5","18","31"
"253988","400 W Erie St","Commercial","1969-04-01","60654.0","VA","Sale Creek","46.0","NEAR NORTH SIDE","41.89158","-87.63784","(41.89158, -87.63784)","4.0","Office","74429","1621.0","544831.5","2861616.6","237","3.2","36","37"
"253993","2500 N Lakeview Ave","Residential","1966-04-01","60614.0","VA","Leesburg","32.0","LOOP","41.921738","-87.65392","(41.921738, -87.65392)","71","Multifamily Housing","208975","6923.7","13093993.6","2688325.2","2556.3","12.2","34","68"
"253994","5235 N Ravenswood Ave","Residential","2017-04-01","60640.0","IL","Northchase","32.0","EDGEWATER","41.972645","-87.66491","(41.972645, -87.66491)","4.0","Multifamily Housing","53903","7921.7","687156.3","1184311.8","170.1","3.2","18","31"
"253996","2100 N Lincoln Park West","Residential","1907-04-01","60614.0","VA","Leesburg","7.0","LINCOLN PARK","41.780464","-87.60531","(41.780464, -87.60531)","3.5","Multifamily Housing","230594","1151.2","3586506.2","10925669.1","1140.1","6","34","68"
"254001","4434 4444 N Damen Ave","Residential","1917-04-01","60625.0","IL","Goodland","5.0","NORTH CENTER","41.834167","-87.62294","(41.834167, -87.62294)","68","Multifamily Housing","53800","8367.4","1011310","3091001.5","350.6","6.5","24","6"
"254004","2700 N Halsted St","Residential","1925-04-01","60614.0","VA","Leesburg","28.0","LINCOLN PARK","41.921738","-87.65392","(41.921738, -87.65392)","55","Multifamily Housing","62524","9750.4","1707402.3","1689924.7","404.5","6.5","34","68"
"254008","4816 4828 S Dorchester Ave","Residential","2012-04-01","60615.0","VA","Crisman","39.0","KENWOOD","41.802242","-87.60352","(41.802242, -87.60352)","4.0","Multifamily Housing","69540","9875.0","462947","3738231.1","270.8","3.9","33","8"
"254009","1120 1126 E 47th St","Residential","2010-04-01","60653.0","VA","Cambridge","39.0","KENWOOD","41.82023","-87.61187","(41.82023, -87.61187)","2.0","Multifamily Housing","50760","840.5","421794.8","5861699.8","377.2","7.4","10","4"
"254010","824 W Superior St","Residential","2014-04-01","60642.0","NC","Northchase","24.0","WEST TOWN","41.90578","-87.66365","(41.90578, -87.66365)","3.0","Multifamily Housing","77000","9618.2","1951315.9","3666205.9","499.3","7.6","46","25"
"254015","5801 N Pulaski Rd - Bldg G","Commercial","2014-04-01","60646.0","IL","Rockbridge","13.0","NORTH PARK","41.976578","-87.6701","(41.976578, -87.6701)","4.0","Residential Care Facility","191550","6905.6","6404134","8671238.9","1460.1","7.6","29","12"
"254016","5801 N Pulaski Rd - Bldg E","Commercial","1966-04-01","60646.0","IL","Rockbridge","32.0","LOOP","41.999584","-87.77148","(41.999584, -87.77148)","4.0","Residential Care Facility","55866","6022.4","1867145.5","2549815.3","426.8","7.6","29","12"
"254024","11 S Green St","Residential","2012-04-01","60607.0","IL","Cambridge","28.0","NEAR WEST SIDE","41.874294","-87.65018","(41.874294, -87.65018)","1.5","Multifamily Housing","169898","1388.3","5397002.8","5959509","1158.8","8.7","48","29"
"254025","901 W 63rd St","Residential","1914-04-01","60621.0","FL","Northchase","68.0","ENGLEWOOD","41.76739","-87.56693","(41.76739, -87.56693)","4.0","Multifamily Housing","62800","3185.4","2109449.3","1299914","398.3","6.3","4","66"
"254034","1609 W Warren Blvd","Residential","1921-04-01","60612.0","IL","Northchase","28.0","NEAR WEST SIDE","41.881203","-87.68664","(41.881203, -87.68664)","4.0","Multifamily Housing","93255","9217.9","1301657.5","1364066.8","275.6","3.5","46","29"
"254037","1728 N Damen Ave","Residential","1990-04-01","60647.0","IL","Leesburg","24.0","WEST TOWN","41.913174","-87.67767","(41.913174, -87.67767)","54","Multifamily Housing","65000","5778.7","2040762","701579","414.6","6.4","40","25"
"254038","2260 E 99th St","Residential","1954-04-01","60617.0","IL","Cambridge","51.0","SOUTH DEERING","41.713314","-87.555466","(41.713314, -87.555466)","1.0","Multifamily Housing","91577","779.7","2132172.5","4563654.6","575.2","7.3","47","48"
"254045","2272 S Archer Ave","Residential","1987-04-01","60616.0","IL","Big Foot Prairie","34.0","ARMOUR SQUARE","41.842323","-87.62715","(41.842323, -87.62715)","4.0","Multifamily Housing","97890","7908.2","1799539.9","1851211.9","379.2","5.4","9","34"
"254050","1400 N State Pkwy","Residential","1969-04-01","60610.0","VA","Ebony","68.0","NEAR NORTH SIDE","41.90384","-87.63668","(41.90384, -87.63668)","1.0","Multifamily Housing","108000","8020.9","2216288.5","11988194.1","982.6","10.3","11","37"
"254055","1235 S Washtenaw","Residential","1966-04-01","60608.0","IL","Campbellton","45.0","AVALON PARK","41.849297","-87.67088","(41.849297, -87.67088)","3.5","Multifamily Housing","77900","8620.9","1058975.6","3413809.7","346.6","5.1","26","33"
"254056","520 N Halsted St","Residential","1969-04-01","60642.0","NC","Northchase","26.0","WEST TOWN","41.89983","-87.65764","(41.89983, -87.65764)","1.0","Multifamily Housing","114625","818.9","3630408.9","6451590.8","909.3","8.3","46","25"
"254059","3210 W Arthington St","Commercial","1907-04-01","60624.0","OH","Northgate","27.0","EAST GARFIELD PARK","41.72019","-87.656715","(41.72019, -87.656715)","82","Prison/Incarceration","127263","7791.4","3646718","8692023","1135.9","8.9","23","27"
"254060","1524 S Sangamon St","Residential","1907-04-01","60608.0","IL","Campbellton","28.0","NEAR WEST SIDE","41.849297","-87.67088","(41.849297, -87.67088)","4.0","Multifamily Housing","296389","8594.9","4954735.6","8388080.4","1218.8","4.8","26","33"
"254063","1800 W Grace St","Residential","1970-04-01","60613.0","VA","Ebony","2.0","WEST RIDGE","41.954308","-87.6618","(41.954308, -87.6618)","1.5","Multifamily Housing","221852","2717.5","3618265.5","6751695.5","923.3","5.1","25","57"
"254065","1345 S Wabash Ave","Residential","1914-04-01","60605.0","IL","Leesburg","33.0","NEAR SOUTH SIDE","41.84617","-87.627815","(41.84617, -87.627815)","4.0","Multifamily Housing","205500","9603.5","3122669.4","6985315.8","858.4","4.9","10","38"
"254068","3500 S Sangamon","Residential","1925-04-01","60609.0","OK","Snake Creek","3.0","BRIDGEPORT","41.811768","-87.65514","(41.811768, -87.65514)","2.0","Multifamily Housing","80000","9881.9","2828786.9","5392688.9","727.9","9.1","48","59"
"254073","215 N. Aberdeen St.","Residential","1936-04-01","60607.0","IL","Cambridge","28.0","NEAR WEST SIDE","41.874294","-87.65018","(41.874294, -87.65018)","4.0","Multifamily Housing","83000","2603.6","1614582.3","825006.6","295.8","3.6","48","29"
"254074","2007 N Sedgwick","Residential","1900-04-01","60614.0","VA","Leesburg","7.0","LINCOLN PARK","41.906868","-87.73218","(41.906868, -87.73218)","2.0","Multifamily Housing","57600","6548.1","2160440.7","8531204.4","337.2","6.7","34","68"
"254076","340 E North Water St","Residential","1966-04-01","60611.0","VA","Northgate","32.0","LOOP","41.895786","-87.62247","(41.895786, -87.62247)","4.0","Multifamily Housing","932299","1515.8","21505767.1","18065144.3","4315.9","5","11","37"
"254077","3021 S Michigan Ave","Residential","1970-04-01","60616.0","IL","Big Foot Prairie","5.0","NORTH CENTER","41.84586","-87.62921","(41.84586, -87.62921)","65","Multifamily Housing","67133","1552.7","1054540","5370187","480.2","7.2","9","35"
"254079","3946 N Ravenswood Ave","Residential","1925-04-01","60613.0","VA","Ebony","71.0","NORTH CENTER","41.954308","-87.6618","(41.954308, -87.6618)","78","Multifamily Housing","78000","5579.3","1872086","1566394","429.3","5.5","25","57"
"254094","3041 S Michigan Ave","Residential","1900-04-01","60616.0","IL","Big Foot Prairie","35.0","DOUGLAS","41.84617","-87.627815","(41.84617, -87.627815)","71","Multifamily Housing","67133","2134.7","1154420","5055102","481.9","7.2","9","35"
"254095","5556 N Sheridan Rd","Residential","1966-04-01","60640.0","IL","Northchase","31.0","LOWER WEST SIDE","41.972645","-87.66491","(41.972645, -87.66491)","4.0","Multifamily Housing","146667","7700.2","1412957","3626499.9","413.1","3.8","18","31"
"254099","7511 S South Shore Dr","Municipal","1900-04-01","60649.0","VA","Cambridge","43.0","SOUTH SHORE","41.816807","-87.60777","(41.816807, -87.60777)","4.0","K-12 School","113516","805.6","2969141.6","3172739.9","631.9","5.6","33","39"
"254101","3400 N Lake Shore Dr","Residential","1985-04-01","60657.0","MN","Russell","6.0","LAKE VIEW","41.939857","-87.65846","(41.939857, -87.65846)","65","Multifamily Housing","193567","4191.4","3515063","7476164","1047","5.4","25","57"
"254105","500 S Clinton St","Residential","1925-04-01","60607.0","IL","Cambridge","77.0","NEAR WEST SIDE","41.87513","-87.64101","(41.87513, -87.64101)","4.0","Multifamily Housing","358743","3401.5","3006326.7","11903446.7","1101.4","3.3","26","29"
"254107","811 S Lytle St","Residential","1925-04-01","60607.0","IL","Cambridge","6.0","NEAR WEST SIDE","41.874294","-87.65018","(41.874294, -87.65018)","16","Multifamily Housing","193497","8448.9","3620381.1","5465540.1","957.6","4.9","48","29"
"254109","2901 S Michigan Ave","Residential","1987-04-01","60616.0","IL","Big Foot Prairie","35.0","DOUGLAS","41.879112","-87.646515","(41.879112, -87.646515)","19","Multifamily Housing","182246","6140.2","3158535.8","17010259.2","1485.7","8.2","9","35"
"254113","40 E Delaware Pl","Residential","1958-04-01","60611.0","VA","Northgate","8.0","NEAR NORTH SIDE","41.899208","-87.62729","(41.899208, -87.62729)","1.0","Multifamily Housing","136000","3626","6165668.2","1704083.4","1116.3","8.2","36","37"
"254114","3600 N Halsted St","Residential","1985-04-01","60613.0","VA","Ebony","6.0","LAKE VIEW","41.947403","-87.64964","(41.947403, -87.64964)","3.0","Multifamily Housing","92072","529.4","2420053.4","3629789.8","570.5","6.2","25","57"
"254115","2301 15 S Archer Ave","Residential","1907-04-01","60616.0","IL","Big Foot Prairie","34.0","ARMOUR SQUARE","41.845505","-87.630554","(41.845505, -87.630554)","4.0","Multifamily Housing","130250","4418.5","1874375.4","3429199.6","474.7","4.8","36","38"
"254151","1430 N Astor St","Residential","1907-04-01","60610.0","VA","Ebony","8.0","NEAR NORTH SIDE","41.920395","-87.756165","(41.920395, -87.756165)","3.0","Multifamily Housing","128250","5785.6","4348167.8","1351960.2","750.4","6.8","34","37"
"254153","1760 W Wrightwood Ave","Residential","1936-04-01","60614.0","VA","Leesburg","7.0","LINCOLN PARK","41.88425","-87.63245","(41.88425, -87.63245)","4.0","Multifamily Housing","63110","4269.2","825649.4","1711368.1","219.8","4.4","36","38"
"254155","5700 North Harlem Avenue","Commercial","1936-04-01","60631.0","MN","Russell","10.0","NORWOOD PARK","41.999924","-87.81741","(41.999924, -87.81741)","3.5","Senior Living Community","93678","831.2","3055957.8","2977400.1","635.1","6.8","29","77"
"254156","5025 N Paulina St","Commercial","1969-04-01","60640.0","IL","Northchase","43.0","UPTOWN","41.88425","-87.63245","(41.88425, -87.63245)","94","Hospital (General Medical & Surgical)","174310","5084.1","13969516","28827398","4114.1","23.6","36","38"
"254157","5114 N Christiana Ave","Commercial","2017-04-01","60625.0","IL","Goodland","5.0","NORTH CENTER","41.88425","-87.63245","(41.88425, -87.63245)","4.0","College/University","73000","416","3803274.5","1831900.1","730","10","36","38"
"254159","3205 W Carmen Ave","Commercial","1925-04-01","60625.0","IL","Goodland","24.0","WEST TOWN","41.88425","-87.63245","(41.88425, -87.63245)","4.0","College/University","65850","1007.9","2238843.5","909910","397.7","6","36","38"
"254161","6511 N Sheridan Rd","Commercial","1958-04-01","60626.0","IL","Rockbridge","1.0","ROGERS PARK","42.000553","-87.66057","(42.000553, -87.66057)","4.0","College/University","107304","3902.8","4579046.4","5451958.9","1004.2","9.4","5","10"
"254162","1125 W Loyola Ave","Residential","1907-04-01","60626.0","IL","Rockbridge","1.0","ROGERS PARK","41.939693","-87.66901","(41.939693, -87.66901)","45","Residence Hall/Dormitory","255286","5200.8","6197840","8887588","1618","6.3","5","10"
"254164","6515 N Kenmore Ave","Commercial","2012-04-01","60660.0","IL","Northgate","1.0","ROGERS PARK","42.000946","-87.658165","(42.000946, -87.658165)","11","Library","124285","2.4","12656203","4460618.0","2340.1","18.8","5","10"
"254165","6551 N Sheridan Rd","Residential","1969-04-01","60626.0","IL","Rockbridge","32.0","ROGERS PARK","42.001633","-87.6606","(42.001633, -87.6606)","90","Residence Hall/Dormitory","80742","1682.0","2563673.4","6253999.8","804.7","10","5","10"
"254166","1001 1025 W Loyola Ave","Commercial","1957-04-01","60626.0","IL","Rockbridge","1.0","ROGERS PARK","42.00159","-87.65674","(42.00159, -87.65674)","4.0","College/University","81740","901","3971864.8","960772.8","711.8","8.7","5","10"
"254167","6333 N Winthrop Ave","Residential","1900-04-01","60660.0","IL","Northgate","77.0","EDGEWATER","41.87827","-87.64809","(41.87827, -87.64809)","28","Residence Hall/Dormitory","117481","5175.6","6788593.7","7866600.3","1669.1","14.2","16","76"
"254171","6526 N Winthrop","Commercial","1990-04-01","60660.0","IL","Northgate","1.0","ROGERS PARK","41.99097","-87.65815","(41.99097, -87.65815)","87","College/University","127500","8891.4","6275729","6306000","1495.3","11.7","16","76"
"254172","6340 N Winthrop Ave","Residential","1907-04-01","60660.0","IL","Northgate","77.0","EDGEWATER","41.99713","-87.65843","(41.99713, -87.65843)","4.0","Residence Hall/Dormitory","122000","4809","3796805.4","1882525.7","731.6","6","16","76"
"254173","1060 E  41st St","Residential","2014-04-01","60609.0","OK","Snake Creek","36.0","OAKLAND","41.759693","-87.67628","(41.759693, -87.67628)","60","Multifamily Housing","98160","9922.4","2293257","4354891","655.3","6.7","48","59"
"254174","4200 W Diversey Ave","Commercial","1925-04-01","60639.0","IA","Mingo","33.0","Hermosa","41.9204","-87.7562","(41.9204, -87.7562)","2.0","Other","141071","1683","3786443.1","7984268.6","1054","7.5","44","19"
"254226","525 W Oakdale Ave","Residential","1957-04-01","60657.0","MN","Russell","6.0","LAKE VIEW","41.88425","-87.63245","(41.88425, -87.63245)","3.0","Multifamily Housing","71250","2960.3","1330093.1","5468903.5","498.1","8.2","36","38"
"254227","945 W 69th St","Commercial","1966-04-01","60621.0","FL","Northchase","1.0","ROGERS PARK","41.768665","-87.648705","(41.768665, -87.648705)","2.0","Mixed Use Property","50000","2976.4","2508441","3222660.1","562.7","11.3","32","66"
"254246","550 E 50th Pl","Residential","1921-04-01","60615.0","VA","Crisman","38.0","GRAND BOULEVARD","41.88425","-87.63245","(41.88425, -87.63245)","41","Multifamily Housing","53200","197.6","1025258","2607887","328.1","6.2","36","38"
"254309","343 W Old Town Court","Residential","1969-04-01","60610.0","VA","Ebony","1.0","NEAR NORTH SIDE","41.88425","-87.63245","(41.88425, -87.63245)","2.0","Multifamily Housing","110500","298.9","1938016","8526409.5","755.3","8.3","36","38"
"254316","2544 W Montrose Ave","Commercial","1957-04-01","60618.0","IL","Crisman","4.0","LINCOLN SQUARE","41.94662","-87.70269","(41.94662, -87.70269)","3.0","Other - Specialty Hospital","148775","1746.9","12390312","16996988.5","2836.5","19.1","20","22"
"254317","1740 N Maplewood","Residential","1907-04-01","60647.0","IL","Leesburg","22.0","LOGAN SQUARE","41.88321","-87.64337","(41.88321, -87.64337)","1.5","Multifamily Housing","95000","2801","2892206.4","5126408.6","753.4","7.9","41","23"
"254342","3110 N Sheridan Rd","Residential","1936-04-01","60657.0","MN","Russell","6.0","LAKE VIEW","41.93917","-87.64565","(41.93917, -87.64565)","1.0","Multifamily Housing","142000","6670.4","7474598.4","158737","1175","9.8","25","57"
"254345","255 W 69th St","Commercial","1957-04-01","60621.0","FL","Northchase","69.0","GREATER GRAND CROSSING","41.77391","-87.63872","(41.77391, -87.63872)","2.5","Senior Living Community","97394","9079.0","3487538.7","7761846.6","956.6","12","32","66"
"254347","1900 W JACKSON BLVD","Municipal","1917-04-01","60612.0","IL","Northchase","28.0","NEAR WEST SIDE","41.765472","-87.66448","(41.765472, -87.66448)","3.0","College/University","935000","9664.2","24614370.8","17562300.2","4774.4","8.8","46","29"
"254348","1000 S CLARK ST","Residential","1966-04-01","60605.0","IL","Leesburg","41.0","HYDE PARK","41.86821","-87.627335","(41.86821, -87.627335)","2.5","Multifamily Housing","486780","8727.5","13965275.5","15161083.8","2984.8","6.7","10","38"
"254349","1116 W ADAMS ST","Residential","1914-04-01","60607.0","IL","Cambridge","28.0","NEAR WEST SIDE","41.780464","-87.60531","(41.780464, -87.60531)","2.0","Multifamily Housing","155000","3827.4","4160019.6","3074306.4","855.4","5.5","26","29"
"254352","126 E CHESTNUT ST","Commercial","2012-04-01","60611.0","VA","Northgate","8.0","NEAR NORTH SIDE","41.89535","-87.62273","(41.89535, -87.62273)","1.0","Worship Facility","160000","1570","8300638.5","8405631.2","1827.4","11.4","36","37"
"254359","1825 W WEBSTER AVE","Commercial","1954-04-01","60614.0","VA","Leesburg","22.0","LOGAN SQUARE","41.92706","-87.64633","(41.92706, -87.64633)","4.0","Other - Recreation","50297","4020.1","1235655.8","1491393.7","272.1","5.4","34","68"
"254362","2501 N ELSTON AVE","Commercial","2012-04-01","60647.0","IL","Leesburg","22.0","LOGAN SQUARE","41.91724","-87.6849","(41.91724, -87.6849)","3.0","Automobile Dealership","196958","2431.0","7167570.8","5845532.2","1429.1","9.8","40","23"
"254368","355 E ERIE ST","Commercial","1957-04-01","60611.0","VA","Northgate","8.0","NEAR NORTH SIDE","41.89535","-87.62273","(41.89535, -87.62273)","4.0","Hospital (General Medical & Surgical)","1260211","8719.9","55683804.9","103494107.1","14187.6","16.2","36","37"
"254371","3720 S DEARBORN ST","Residential","1985-04-01","60609.0","OK","Snake Creek","35.0","DOUGLAS","41.80852","-87.66802","(41.80852, -87.66802)","4.0","Multifamily Housing","101475","6619.2","957396.9","3190747.3","318.9","3.7","3","59"
"254372","3750 W OGDEN AVE","Commercial","1957-04-01","60623.0","IL","Big Foot Prairie","29.0","NORTH LAWNDALE","41.85794","-87.71522","(41.85794, -87.71522)","38","Mixed Use Property","64779","1064.8","2625115.6","1372605.1","482.6","7.5","14","30"
